Production,Area,Season_Whole Year ,Crop_Potato,Crop_Onion,Fertilizer,Crop_Tapioca,Fertilizer_per_Area,Crop_Sweet potato,Crop_Mesta,Crop_Ginger,Crop_Rice,Yield
13.008332045298872,12.319017328546304,False,False,False,16.912110512492447,False,1.2697716427055892,False,False,False,True,1.685
14.643238892456484,14.30729463673746,False,False,False,18.900391636146324,False,1.234731027570701,False,False,False,True,1.396
9.01322999770879,9.676649685633649,False,False,False,14.269685192070066,False,1.3365321156196737,False,False,False,False,0.485
8.603554357064281,9.263691547473178,False,False,False,13.85669530268272,False,1.3500693428471264,False,False,False,False,0.521
14.017290728640212,10.327839836362775,True,False,False,14.920905061992944,False,1.3171889148799842,False,False,False,False,5.0725
10.387085854047635,9.152075463844207,True,False,False,13.745068136387038,False,1.353917057190816,True,False,False,False,3.436
9.492658081928813,7.937017489515454,True,False,False,12.529761377362805,True,1.4020070333377117,False,False,False,False,4.445
6.597145701886651,7.290292882446597,True,False,False,11.882715035025829,False,1.433328738021503,False,False,False,False,0.57
8.911529941736559,9.280798835624744,True,False,False,13.873804182763925,False,1.3494869809813608,False,False,False,False,0.667
11.413215620821216,11.40302130926253,False,False,False,15.99610786521723,False,1.2896944596290745,False,False,False,False,1.0
7.507141079727608,7.313886831633462,True,False,False,11.906324739459684,False,1.4321008910245658,False,False,False,False,1.21
9.575052927597383,7.550135342488429,True,False,False,12.142712096977055,False,1.4201777645127949,False,False,False,False,5.0725
4.262679877041316,5.525452939131784,True,False,False,10.1145990076265,False,1.5500225198118207,False,False,False,False,0.28
9.61587214452889,10.87570482869929,True,False,False,15.468783712524749,False,1.3025571059279182,False,False,False,False,0.28
18.43423228286143,10.12097513899418,True,False,False,14.714032923230228,False,1.3230883748348183,False,False,False,False,5.0725
6.023447592961033,5.860786223465865,False,False,False,10.451059677269122,False,1.5233035015030036,False,False,False,False,1.18
7.661527081358517,6.955592608396297,False,False,False,11.547746127467455,False,1.4515255740068962,False,False,False,False,2.03
9.12923877053914,9.067854723679428,False,False,False,13.660838175407145,False,1.356876767726602,False,False,False,False,1.06
5.783825182329737,7.090909822079984,False,False,False,11.68318287504225,False,1.4439887641756928,False,False,False,False,0.27
7.814803429489359,7.824445930877619,False,False,False,12.417147664184917,False,1.4071305735735855,False,False,False,False,0.99
11.554547139661048,10.62135173563291,False,False,False,15.214425197305053,False,1.3091786173767728,False,False,False,True,2.54
10.756327171829666,9.644716823578769,False,False,False,14.237750314972804,False,1.337541481933575,False,False,False,True,3.04
11.06665398721974,7.186144304522325,True,False,False,11.778492288075666,False,1.438832721476556,False,False,False,False,5.0725
13.382210630701374,11.493212433660208,True,False,False,16.08629994250652,False,1.2876031707557882,False,False,False,False,5.0725
12.307970171956333,13.07190552341293,False,False,False,17.665001045950053,False,1.2553382352204474,False,False,False,False,0.401
12.550484706727644,12.938000538611163,False,False,False,17.531095762799207,False,1.2577912961213067,False,False,False,False,0.602
6.285998094508865,6.113682179832232,False,False,False,10.704587386260751,False,1.5047885350583947,False,False,False,False,1.19
6.212606095751519,6.741700694652055,False,False,False,11.33362892818622,False,1.4639714676667182,False,False,False,False,0.59
9.244065241377804,8.38662882139512,True,False,False,12.979500813065195,False,1.3827648946212483,False,False,False,False,2.238
7.050989447068045,9.9143780353673,True,False,False,14.507426681083858,False,1.3292032431049694,False,False,False,False,0.06
10.053888353203654,10.21269870228773,False,False,False,14.80575997656392,False,1.320445716921217,False,False,False,False,0.832
18.43423228286143,12.645617067291202,True,False,False,17.23871148299824,False,1.2633149089548874,False,False,False,False,5.0725
8.000684784514748,9.79456514531194,True,False,False,14.387607559061138,False,1.3328566149151129,False,False,False,False,0.118
13.792116027500631,13.363733412592216,False,False,False,17.956829462144885,False,1.250150566453894,False,False,False,False,1.557
11.894773881477397,12.04543429956736,True,False,False,16.638526092429338,False,1.2754290666261023,False,False,False,False,1.124
8.017966703493599,8.181720455128108,True,False,False,12.774541132438264,False,1.3913014663067331,False,False,False,False,1.459
10.842908701799136,8.26796230533871,False,False,False,12.860805867422906,False,1.3876627292727095,False,False,True,False,5.0725
12.21853960898555,12.7807937712412,False,False,False,17.373888590166978,False,1.260732065116896,False,False,False,False,0.573
13.741882316875047,13.828010112032668,False,False,False,18.421106739203505,False,1.2423181937443584,False,False,False,False,0.857
12.480361680308436,12.289705822823253,False,False,False,16.882798875270776,False,1.2703666356765306,False,False,False,False,1.305
11.415522095973136,12.152075699568307,False,False,False,16.745168080316642,False,1.273195840932262,False,False,False,False,0.505
11.036259692850942,11.811399098500209,False,False,False,16.404489358824755,False,1.2804604112867874,False,False,False,False,0.449
13.332050394311294,12.94993432800962,False,False,False,17.543029580438024,False,1.2575707647034542,False,False,False,False,1.306
13.818955616928196,14.166282211722116,False,False,False,18.75937911945814,False,1.2369134938659452,False,False,False,False,0.724
10.04953405346537,9.093581811365986,False,False,False,13.686568162623828,False,1.3559674274608764,False,False,False,False,2.461
8.770594329891145,9.893790689557264,False,False,False,14.486838316864803,False,1.3298252857705275,False,False,False,False,0.315
14.248985048518117,13.018053420827126,False,False,False,17.61114882815817,False,1.2563191407155472,False,False,False,False,3.366
11.528857867500944,10.818237097391457,False,False,False,15.411314873842564,False,1.3040282359239668,False,False,False,False,1.98
