Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield,Avg_Temperature,Max_Temperature,Min_Temperature
Barley,2009,Rabi       ,Chhattisgarh,8.013012110368916,7.745435610274381,956.9,13.061384550364629,6.242670636187075,0.644,27.163,37.735,16.645
Castor seed,2009,Kharif     ,Chhattisgarh,4.174387269895637,2.9444389791664403,956.9,9.207684849194527,2.474856313934499,0.199,27.163,37.735,16.645
Coriander,2009,Whole Year ,Chhattisgarh,8.054204897064407,6.755768921984255,956.9,13.102590618462086,6.283798283774815,0.227,27.163,37.735,16.645
Cotton(lint),2009,Whole Year ,Chhattisgarh,2.9444389791664403,0.5233527763958943,956.9,7.939429725999432,1.4011829736136414,0.0,27.163,37.735,16.645
Dry chillies,2009,Whole Year ,Chhattisgarh,8.713582005421628,8.355144739461839,956.9,13.762120203123779,6.942427200513414,0.645,27.163,37.735,16.645
Garlic,2009,Whole Year ,Chhattisgarh,6.898714534329988,7.832014180505469,956.9,11.946412920496604,5.13167228913909,2.681,27.163,37.735,16.645
Ginger,2009,Whole Year ,Chhattisgarh,7.484930283289661,7.484930283289661,956.9,12.533073743610098,5.715711045521475,0.828,27.163,37.735,16.645
Gram,2009,Rabi       ,Chhattisgarh,12.48346950606238,12.346651645327338,956.9,17.532167236504467,10.71153116206481,0.864,27.163,37.735,16.645
Groundnut,2009,Kharif     ,Chhattisgarh,10.329278027105538,10.715705827737088,956.9,15.377947068439484,8.55748064309392,1.331,27.163,37.735,16.645
Horse-gram,2009,Kharif     ,Chhattisgarh,10.797409968548275,9.51576412590412,956.9,15.846091142093886,9.025552977501818,0.282,27.163,37.735,16.645
Horse-gram,2009,Rabi       ,Chhattisgarh,7.682482446534506,6.336825731146441,956.9,12.730725964536369,5.912773009526202,0.248,27.163,37.735,16.645
Jowar,2009,Kharif     ,Chhattisgarh,8.639056779173078,8.834773814213882,956.9,13.687582341047614,6.867964003088888,1.281,27.163,37.735,16.645
Jute,2009,Kharif     ,Chhattisgarh,5.43372200355424,0.5233527763958943,956.9,10.478075271098753,3.6828613817883733,0.0,27.163,37.735,16.645
Khesari,2009,Rabi       ,Chhattisgarh,12.699182263490384,12.171434615824563,956.9,17.74788072436401,10.92724033030575,0.569,27.163,37.735,16.645
Linseed,2009,Rabi       ,Chhattisgarh,10.710164291083952,9.472858470764415,956.9,15.758843612018165,8.938316402419765,0.317,27.163,37.735,16.645
Maize,2009,Kharif     ,Chhattisgarh,11.529998881159516,11.887030616398292,956.9,16.57869060838964,9.758090035096536,1.413,27.163,37.735,16.645
Masoor,2009,Rabi       ,Chhattisgarh,9.658545633760506,8.47595444339964,956.9,14.707183659236838,7.886900615001122,0.311,27.163,37.735,16.645
Mesta,2009,Kharif     ,Chhattisgarh,7.13966033596492,7.6838639802564295,956.9,12.187573588217331,5.371567828287629,2.002,27.163,37.735,16.645
Moong(Green Gram),2009,Kharif     ,Chhattisgarh,9.151651375627504,7.759614150696903,956.9,14.200247500998278,7.380212146576413,0.241,27.163,37.735,16.645
Moong(Green Gram),2009,Rabi       ,Chhattisgarh,8.866440619526173,7.37650812632622,956.9,13.915001966055867,7.095172165839262,0.204,27.163,37.735,16.645
Niger seed,2009,Kharif     ,Chhattisgarh,11.127748160558784,9.29697667863573,956.9,16.176435050937307,9.35586308053304,0.146,27.163,37.735,16.645
Onion,2009,Whole Year ,Chhattisgarh,8.519989278718239,10.039983297124666,956.9,13.568492592369147,6.749005707109851,4.293,27.163,37.735,16.645
Other  Rabi pulses,2009,Rabi       ,Chhattisgarh,7.537962659768208,5.53338948872752,956.9,12.586134950589079,5.768602206250405,0.464,27.163,37.735,16.645
Other Kharif pulses,2009,Kharif     ,Chhattisgarh,8.847934753328465,7.3758821482150125,956.9,13.896493481957426,7.076679152960791,0.225,27.163,37.735,16.645
Peas & beans (Pulses),2009,Rabi       ,Chhattisgarh,9.60008251961911,8.529714471969909,956.9,14.648716723734308,7.82845627134484,0.312,27.163,37.735,16.645
Potato,2009,Whole Year ,Chhattisgarh,9.399058096275375,10.732715997033832,956.9,14.447677317168635,7.627505441336616,4.505,27.163,37.735,16.645
Ragi,2009,Kharif     ,Chhattisgarh,9.09268232850795,7.697575346802343,956.9,14.141272053122009,7.321274531879489,0.208,27.163,37.735,16.645
Rapeseed &Mustard,2009,Rabi       ,Chhattisgarh,10.86649009983224,9.983960936686005,956.9,15.915172629802802,9.094626444238864,0.421,27.163,37.735,16.645
Rice,2009,Kharif     ,Chhattisgarh,15.1603605955407,15.285069431167647,956.9,20.209061831536903,13.388405025845598,1.107,27.163,37.735,16.645
Safflower,2009,Rabi       ,Chhattisgarh,6.742880635791903,5.488937726156687,956.9,11.790409766458062,4.976664774525102,0.274,27.163,37.735,16.645
Sannhamp,2009,Whole Year ,Chhattisgarh,7.334981878871814,6.1903154058531475,956.9,12.383035034268499,5.566204811671638,0.275,27.163,37.735,16.645
Sesamum,2009,Kharif     ,Chhattisgarh,9.883386880829125,9.065083359319043,956.9,14.932037686642934,8.111679082107534,0.458,27.163,37.735,16.645
Small millets,2009,Kharif     ,Chhattisgarh,12.04983979949859,10.308919326755392,956.9,17.098535486406867,10.277911496914312,0.181,27.163,37.735,16.645
Soyabean,2009,Kharif     ,Chhattisgarh,11.335412329168578,11.262385022799068,956.9,16.38410195820596,9.563513792731522,0.938,27.163,37.735,16.645
Sugarcane,2009,Whole Year ,Chhattisgarh,8.823058934301647,10.473251671523366,956.9,13.871614066698545,7.051820990321559,3.389,27.163,37.735,16.645
Sunflower,2009,Kharif     ,Chhattisgarh,8.41715183723601,6.380122536899765,956.9,13.465633683274397,6.646273624899482,0.305,27.163,37.735,16.645
Sweet potato,2009,Whole Year ,Chhattisgarh,7.935229539816907,9.618668045697824,956.9,12.983575358611596,6.16501861488213,5.0725,27.163,37.735,16.645
Tobacco,2009,Whole Year ,Chhattisgarh,3.1354942159291497,2.4849066497880004,956.9,8.140035617603399,1.556037135706985,0.39,27.163,37.735,16.645
Turmeric,2009,Whole Year ,Chhattisgarh,6.810142450115136,6.642486801367256,956.9,11.857747884432086,5.043554140853366,0.757,27.163,37.735,16.645
Urad,2009,Kharif     ,Chhattisgarh,11.53960634355156,10.2422785273763,956.9,16.588298164175328,9.767697038588993,0.28,27.163,37.735,16.645
Urad,2009,Rabi       ,Chhattisgarh,8.414717399827001,7.035268599281097,956.9,13.46319871043363,6.643841815124715,0.242,27.163,37.735,16.645
Wheat,2009,Rabi       ,Chhattisgarh,11.600606617610062,11.686239912604208,956.9,16.649299010731415,9.82869449961431,1.302,27.163,37.735,16.645
Arhar/Tur,2009,Kharif     ,Gujarat,12.493508437657445,12.394628892852941,618.0,17.542206205701707,10.72156990889107,0.88,27.588,39.623,17.529
Bajra,2009,Kharif     ,Gujarat,13.119962497597557,12.977108677417966,618.0,18.16866200055693,11.34801544379571,1.017,27.588,39.623,17.529
Bajra,2009,Summer     ,Gujarat,12.067965083912192,12.890181604139126,618.0,17.116660875144017,10.296036268711065,2.33,27.588,39.623,17.529
Banana,2009,Whole Year ,Gujarat,10.003378135350923,14.288946415370434,618.0,15.052034672800433,8.231642179973411,5.0725,27.588,39.623,17.529
Castor seed,2009,Kharif     ,Gujarat,12.951814648122985,13.630867508590425,618.0,18.00051378633416,11.17986938663013,2.041,27.588,39.623,17.529
Cotton(lint),2009,Kharif     ,Gujarat,14.717459333900752,15.81712581929647,618.0,19.766160425629412,12.945504473118904,3.095,27.588,39.623,17.529
Dry chillies,2009,Whole Year ,Gujarat,9.105090961257085,9.04793908261736,618.0,14.153682064294303,7.333676395657684,0.971,27.588,39.623,17.529
Garlic,2009,Whole Year ,Gujarat,9.635673464721814,11.448930795918299,618.0,14.684310021738145,7.86403565907245,5.0725,27.588,39.623,17.529
Gram,2009,Rabi       ,Gujarat,11.792078770667635,11.735276702486741,618.0,16.840772749847527,10.020158859339821,0.943,27.588,39.623,17.529
Groundnut,2009,Kharif     ,Gujarat,14.379460369010046,14.306052450722252,618.0,19.42816129860663,12.607506304924883,1.068,27.588,39.623,17.529
Groundnut,2009,Summer     ,Gujarat,11.082157933374816,11.725622642422277,618.0,16.130844142513734,9.310276200588783,1.799,27.588,39.623,17.529
Guar seed,2009,Whole Year ,Gujarat,11.795853756086931,10.707751151716078,618.0,16.84454776358519,10.023933705611995,0.376,27.588,39.623,17.529
Jowar,2009,Kharif     ,Gujarat,11.624475784206961,11.681832447342321,618.0,16.6731683920089,9.852562611350837,0.997,27.588,39.623,17.529
Jowar,2009,Rabi       ,Gujarat,10.851296331126829,10.876177521259402,618.0,15.899978570745642,9.079434102128383,1.085,27.588,39.623,17.529
Maize,2009,Kharif     ,Gujarat,12.928052636708168,12.890686016496828,618.0,17.976751718248906,11.156107653683586,1.008,27.588,39.623,17.529
Moong(Green Gram),2009,Kharif     ,Gujarat,12.016732516077072,10.997104049659168,618.0,17.065428007479376,10.244805174153818,0.412,27.588,39.623,17.529
Moth,2009,Kharif     ,Gujarat,10.021315031649332,8.665785595466064,618.0,15.069972368324578,8.249575150000199,0.348,27.588,39.623,17.529
Onion,2009,Rabi       ,Gujarat,10.55843949396453,13.865634118479834,618.0,15.607115181871078,8.786609455061125,5.0725,27.588,39.623,17.529
Other  Rabi pulses,2009,Rabi       ,Gujarat,9.961803629358965,9.65509029374725,618.0,15.010458258282648,8.190077049719049,0.704,27.588,39.623,17.529
Other Cereals,2009,Kharif     ,Gujarat,10.177362240256695,9.674137279312397,618.0,15.226025957086081,8.405591014834934,0.686,27.588,39.623,17.529
Other Cereals,2009,Rabi       ,Gujarat,9.55400099583723,9.803722464346553,618.0,14.602632026422159,7.7823903355874595,1.191,27.588,39.623,17.529
Other Kharif pulses,2009,Kharif     ,Gujarat,10.305647203635566,9.994287576862567,618.0,15.354315468918973,8.533853632309345,0.765,27.588,39.623,17.529
Potato,2009,Whole Year ,Gujarat,10.764286715905591,13.803337769280256,618.0,15.812967205062673,8.992433087457218,5.0725,27.588,39.623,17.529
Ragi,2009,Kharif     ,Gujarat,9.595670797663967,9.305741456739435,618.0,14.64430470424505,7.824046010856292,0.758,27.588,39.623,17.529
Rapeseed &Mustard,2009,Rabi       ,Gujarat,12.283038316285214,12.740813018453595,618.0,17.33173521128041,10.51110407747908,1.492,27.588,39.623,17.529
Rice,2009,Kharif     ,Gujarat,13.397721318767205,14.021223881615553,618.0,18.446421304814063,11.625771891151848,1.694,27.588,39.623,17.529
Rice,2009,Summer     ,Gujarat,9.952325334619427,11.075985169527042,618.0,15.00097951721115,8.18060094759445,3.034,27.588,39.623,17.529
Sesamum,2009,Kharif     ,Gujarat,12.32785212918379,11.294781892900653,618.0,17.37654922576811,10.555916899817515,0.364,27.588,39.623,17.529
Sugarcane,2009,Whole Year ,Gujarat,12.15636230813118,16.40357537502026,618.0,17.20505858191087,10.384431121820198,5.0725,27.588,39.623,17.529
Tobacco,2009,Kharif     ,Gujarat,11.047726275896391,11.527823929632195,618.0,16.096411949551058,9.275847174178303,1.661,27.588,39.623,17.529
Tobacco,2009,Rabi       ,Gujarat,11.047726275896391,11.527823929632195,618.0,16.096411949551058,9.275847174178303,1.661,27.588,39.623,17.529
Urad,2009,Kharif     ,Gujarat,11.49171204297103,10.829748417047593,618.0,16.540403388974543,9.719805070102831,0.61,27.588,39.623,17.529
Wheat,2009,Rabi       ,Gujarat,13.68540301156877,14.67047934995225,618.0,18.734103374829374,11.913451730381547,2.618,27.588,39.623,17.529
Arhar/Tur,2009,Kharif     ,Haryana,9.896160777149667,9.980494888896912,393.0,14.944812226358763,8.12444981779677,0.742,26.518,39.049,14.636
Bajra,2009,Kharif     ,Haryana,13.277330866409269,13.742940940397677,393.0,18.326030659417214,11.505382387356628,1.601,26.518,39.049,14.636
Barley,2009,Rabi       ,Haryana,10.647731758224072,11.827743504053695,393.0,15.696409650635772,8.875890888210357,1.881,26.518,39.049,14.636
Castor seed,2009,Kharif     ,Haryana,6.920671504248683,7.00397413672268,393.0,11.968391686292668,5.153522781644804,0.965,26.518,39.049,14.636
Coriander,2009,Whole Year ,Haryana,5.937536205082426,6.398594934535208,393.0,10.983612668318399,4.178379291165174,0.564,26.518,39.049,14.636
Cotton(lint),2009,Kharif     ,Haryana,13.132478051188102,14.466794055801818,393.0,18.181177578922416,11.360530875646392,1.896,26.518,39.049,14.636
Dry chillies,2009,Whole Year ,Haryana,6.812345094177479,7.244941546337007,393.0,11.859952941388062,5.045745004543015,0.824,26.518,39.049,14.636
Garlic,2009,Whole Year ,Haryana,6.601230118728877,8.77971129020447,393.0,11.648580725589543,4.835885002798619,5.0725,26.518,39.049,14.636
Gram,2009,Rabi       ,Haryana,11.338952957662467,11.034905792929415,393.0,16.38764262863843,9.567054215158329,0.43,26.518,39.049,14.636
Groundnut,2009,Kharif     ,Haryana,7.455876687491824,7.3783837129967145,393.0,12.50400369235552,5.686738040046943,0.582,26.518,39.049,14.636
Horse-gram,2009,Kharif     ,Haryana,6.07993319509559,4.61512051684126,393.0,11.126358457550307,4.319086834900007,0.09,26.518,39.049,14.636
Jowar,2009,Kharif     ,Haryana,11.26025011104998,5.968707559985366,393.0,16.30893881384365,9.488356125739521,0.004,26.518,39.049,14.636
Maize,2009,Kharif     ,Haryana,9.409191230721348,10.165890277802454,393.0,14.457811281132253,7.637634501597697,0.941,26.518,39.049,14.636
Masoor,2009,Rabi       ,Haryana,8.443977129084978,8.188966863648876,393.0,13.492464789562591,6.673070381821368,0.748,26.518,39.049,14.636
Moong(Green Gram),2009,Kharif     ,Haryana,9.60911649193355,8.79497643168877,393.0,14.657751301234399,7.837487271022086,0.236,26.518,39.049,14.636
Moth,2009,Kharif     ,Haryana,7.933796874815411,6.55250788703459,393.0,12.982142183589369,6.163588450800476,0.193,26.518,39.049,14.636
Onion,2009,Whole Year ,Haryana,7.336936913707618,10.351405324899678,393.0,12.384991335802178,5.5681536458542285,5.0725,26.518,39.049,14.636
Peas & beans (Pulses),2009,Rabi       ,Haryana,7.409741954080923,7.3783837129967145,393.0,12.457841825951206,5.640736172938566,0.587,26.518,39.049,14.636
Potato,2009,Whole Year ,Haryana,9.414912537704957,11.823354355742923,393.0,14.463533052773178,7.643353526403138,5.0725,26.518,39.049,14.636
Rice,2009,Kharif     ,Haryana,14.003181116639405,15.104192365851084,393.0,19.051881787973567,12.2312283216218,2.674,26.518,39.049,14.636
Sesamum,2009,Kharif     ,Haryana,8.003363058629947,7.0909098220799835,393.0,13.051732307660192,6.233037233890559,0.206,26.518,39.049,14.636
Sugarcane,2009,Whole Year ,Haryana,11.279377979940625,15.221338147350586,393.0,16.32806692509629,9.50748280377955,5.0725,26.518,39.049,14.636
Sunflower,2009,Rabi       ,Haryana,8.730690365678642,9.314790473332646,393.0,13.779231333587958,6.9595219613039365,1.67,26.518,39.049,14.636
Sweet potato,2009,Whole Year ,Haryana,4.0943445622221,7.00397413672268,393.0,9.126347706815082,2.400618833265411,5.0725,26.518,39.049,14.636
Urad,2009,Kharif     ,Haryana,7.994632311431825,7.00397413672268,393.0,13.042998646519248,6.224320777275984,0.259,26.518,39.049,14.636
Wheat,2009,Rabi       ,Haryana,14.72689205926101,16.165742399772732,393.0,19.775593154723225,12.954937179879394,4.134,26.518,39.049,14.636
Arhar/Tur,2009,Kharif     ,Himachal Pradesh,2.5649493574615367,1.3862943611198906,969.9,7.534142806850438,1.1118575154181303,0.4,21.636,32.827,11.877
Bajra,2009,Kharif     ,Himachal Pradesh,5.365976015021851,4.672828834461906,969.9,10.41002379002399,3.6165775423585313,0.584,21.636,32.827,11.877
Barley,2009,Rabi       ,Himachal Pradesh,9.953134492425542,9.691345759329694,969.9,15.001788713285809,8.181409917405771,0.785,21.636,32.827,11.877
Coriander,2009,Rabi       ,Himachal Pradesh,4.795790545596741,4.204692619390966,969.9,9.836246716766428,3.0633909220278057,0.608,21.636,32.827,11.877
Cotton(lint),2009,Kharif     ,Himachal Pradesh,2.1972245773362196,1.0986122886681098,969.9,7.128944922661474,0.8586616190375187,0.335,21.636,32.827,11.877
Dry chillies,2009,Kharif     ,Himachal Pradesh,6.403574197934815,5.765191102784844,969.9,11.450629334461164,4.639668226395659,0.545,21.636,32.827,11.877
Garlic,2009,Rabi       ,Himachal Pradesh,8.488999457045455,9.046879822823147,969.9,13.537496532302841,6.718046503754165,1.673,21.636,32.827,11.877
Ginger,2009,Kharif     ,Himachal Pradesh,7.819636302367592,9.360396968182862,969.9,12.867938528204357,6.049639111159054,3.883,21.636,32.827,11.877
Gram,2009,Rabi       ,Himachal Pradesh,6.405228458030842,5.733341276897746,969.9,11.452286318048305,4.641309232603964,0.398,21.636,32.827,11.877
Groundnut,2009,Kharif     ,Himachal Pradesh,5.278114659230517,4.867534450455582,969.9,10.321733964009026,3.530762586016799,0.662,21.636,32.827,11.877
Horse-gram,2009,Kharif     ,Himachal Pradesh,7.603897968521881,6.396929655216146,969.9,12.65210403546689,5.834372044359803,0.306,21.636,32.827,11.877
Linseed,2009,Rabi       ,Himachal Pradesh,7.255591274253665,5.87493073085203,969.9,12.30359084041952,5.4870764910004155,0.255,21.636,32.827,11.877
Maize,2009,Kharif     ,Himachal Pradesh,12.578325619432224,13.181056723743547,969.9,17.627023690544313,10.806385601455798,2.08,21.636,32.827,11.877
Masoor,2009,Rabi       ,Himachal Pradesh,6.558197802812269,5.616771097666572,969.9,11.605488967015516,4.793142414290861,0.664,21.636,32.827,11.877
Moong(Green Gram),2009,Kharif     ,Himachal Pradesh,5.420534999272286,4.653960350157523,969.9,10.464830419639934,3.6699514442284173,0.367,21.636,32.827,11.877
Onion,2009,Rabi       ,Himachal Pradesh,6.823286122355687,8.592857095337227,969.9,11.870905876415328,5.056627897946728,5.0725,21.636,32.827,11.877
Other Kharif pulses,2009,Kharif     ,Himachal Pradesh,8.851233902846035,8.21851757748959,969.9,13.899793101739629,7.079975993596662,0.516,21.636,32.827,11.877
Peas & beans (Pulses),2009,Kharif     ,Himachal Pradesh,6.706862336602747,6.618738983517219,969.9,11.754348444886581,4.940856399488339,0.97,21.636,32.827,11.877
Peas & beans (Pulses),2009,Rabi       ,Himachal Pradesh,9.018089684104343,9.234642664499148,969.9,14.066670752129488,7.246724395801937,1.334,21.636,32.827,11.877
Potato,2009,Kharif     ,Himachal Pradesh,8.769817872052617,11.078427966041712,969.9,13.81836500016511,6.998619225287257,5.0725,21.636,32.827,11.877
Potato,2009,Rabi       ,Himachal Pradesh,8.133587417660966,10.06951033636058,969.9,13.181997240345945,6.363062585704569,4.67,21.636,32.827,11.877
Ragi,2009,Kharif     ,Himachal Pradesh,7.700295203420117,7.652070746116482,969.9,12.748546808845022,5.930546132138565,0.779,21.636,32.827,11.877
Rapeseed &Mustard,2009,Rabi       ,Himachal Pradesh,9.058004710672485,7.753623546559746,969.9,14.106590491143427,7.286616282095136,0.341,21.636,32.827,11.877
Rice,2009,Kharif     ,Himachal Pradesh,11.240946123445735,11.569192370423531,969.9,16.289634576900202,9.469053363266756,1.485,21.636,32.827,11.877
Sesamum,2009,Kharif     ,Himachal Pradesh,7.928045600874777,5.455321115357702,969.9,12.97638885485458,6.157847252600428,0.084,21.636,32.827,11.877
Small millets,2009,Kharif     ,Himachal Pradesh,8.504715669905124,7.4798641311650265,969.9,13.553215933071892,6.733747070351638,0.367,21.636,32.827,11.877
Soyabean,2009,Kharif     ,Himachal Pradesh,6.311734809152915,6.066108090103747,969.9,11.358631441536433,4.548599834499697,0.774,21.636,32.827,11.877
Sugarcane,2009,Whole Year ,Himachal Pradesh,7.661527081358517,10.69889795709442,969.9,12.709760898757812,5.891865181885227,5.0725,21.636,32.827,11.877
Turmeric,2009,Kharif     ,Himachal Pradesh,5.272999558563747,4.709530201312334,969.9,10.316592734147772,3.525772116243786,0.562,21.636,32.827,11.877
Urad,2009,Kharif     ,Himachal Pradesh,9.211140052146748,7.592366128519796,969.9,14.25974226331018,7.439670936275281,0.285,21.636,32.827,11.877
Wheat,2009,Rabi       ,Himachal Pradesh,12.76694764033176,12.689038772417085,969.9,17.815646299996164,10.995004730328313,0.933,21.636,32.827,11.877
Arhar/Tur,2009,Kharif     ,Maharashtra,13.904620647781332,13.731151297366498,1002.4,18.95332123380929,12.132668271946761,0.791,26.138,36.578,16.054
Bajra,2009,Kharif     ,Maharashtra,13.848462625689365,13.549330321929588,1002.4,18.897163159216312,12.076510507837494,0.687,26.138,36.578,16.054
Castor seed,2009,Kharif     ,Maharashtra,8.81001204797317,7.313886831633462,1002.4,13.858565258141223,7.038783541388542,0.195,26.138,36.578,16.054
Cotton(lint),2009,Kharif     ,Maharashtra,15.036783154223011,15.446944963919023,1002.4,20.08548435616326,13.264827751874797,1.444,26.138,36.578,16.054
Gram,2009,Rabi       ,Maharashtra,14.07123823352762,13.923827598791192,1002.4,19.119938959046753,12.299285172252342,0.796,26.138,36.578,16.054
Groundnut,2009,Kharif     ,Maharashtra,12.469978029554953,12.482950310008736,1002.4,17.51867570886466,10.698039936810567,0.798,26.138,36.578,16.054
Groundnut,2009,Summer     ,Maharashtra,11.026808713825016,11.519911009143941,1002.4,16.075494053049535,9.254931255304058,1.522,26.138,36.578,16.054
Jowar,2009,Kharif     ,Maharashtra,13.877828803613397,13.956875562574385,1002.4,18.926529364961784,12.105876549050832,1.073,26.138,36.578,16.054
Jowar,2009,Rabi       ,Maharashtra,14.950776485617128,14.6966718121563,1002.4,19.99947766124536,13.178821212562998,0.884,26.138,36.578,16.054
Linseed,2009,Rabi       ,Maharashtra,10.494075844768336,9.071193240566025,1002.4,15.542749816998223,8.722254235179681,0.181,26.138,36.578,16.054
Maize,2009,Kharif     ,Maharashtra,13.419502094509863,14.241171026696305,1002.4,18.468202113065477,11.647552507151504,1.973,26.138,36.578,16.054
Maize,2009,Rabi       ,Maharashtra,11.52683823202353,12.495756463152594,1002.4,16.575529928332475,9.754929537894979,1.988,26.138,36.578,16.054
Maize,2009,Summer     ,Maharashtra,9.908524844053396,10.315630315397533,1002.4,14.957176908236466,8.136810863675537,1.348,26.138,36.578,16.054
Moong(Green Gram),2009,Kharif     ,Maharashtra,12.966179632299712,11.863589378812122,1002.4,18.014878804122766,11.194234205644102,0.437,26.138,36.578,16.054
Niger seed,2009,Kharif     ,Maharashtra,10.404293143019792,8.853808274977197,1002.4,15.452964529825898,8.632484235750972,0.181,26.138,36.578,16.054
Other  Rabi pulses,2009,Rabi       ,Maharashtra,11.503894811084523,10.687411927154141,1002.4,16.55258627998024,9.731987234373756,0.513,26.138,36.578,16.054
Other Kharif pulses,2009,Kharif     ,Maharashtra,11.605513761992055,10.468829770273567,1002.4,16.65420619966796,9.833601425071961,0.281,26.138,36.578,16.054
Ragi,2009,Kharif     ,Maharashtra,11.696920620516192,11.596356272699,1002.4,16.74561384937748,9.925004395998378,0.85,26.138,36.578,16.054
Rapeseed &Mustard,2009,Rabi       ,Maharashtra,8.665785595466064,7.714677473800927,1002.4,13.714315797929956,6.894670039433482,0.493,26.138,36.578,16.054
Rice,2009,Kharif     ,Maharashtra,14.187074804051692,14.575428609862934,1002.4,19.235775613725444,12.415121329251784,1.106,26.138,36.578,16.054
Rice,2009,Summer     ,Maharashtra,9.933094897288786,10.77270764101727,1002.4,14.981748161217297,8.161375023197486,2.251,26.138,36.578,16.054
Safflower,2009,Rabi       ,Maharashtra,12.144734331596096,11.598194491615347,1002.4,17.193430544310182,10.372803445345365,0.646,26.138,36.578,16.054
Sesamum,2009,Kharif     ,Maharashtra,10.860939421415225,9.510519035757246,1002.4,15.909621845823844,9.089076284483143,0.202,26.138,36.578,16.054
Sesamum,2009,Rabi       ,Maharashtra,7.824445930877619,6.2166061010848646,1002.4,12.87275007282027,6.054439346269371,0.104,26.138,36.578,16.054
Small millets,2009,Kharif     ,Maharashtra,10.887455624298198,9.923339198238729,1002.4,15.936138547743091,9.115590035430372,0.361,26.138,36.578,16.054
Small millets,2009,Rabi       ,Maharashtra,8.575650760987806,7.937731775260109,1002.4,13.624164805321703,6.804614520062624,0.59,26.138,36.578,16.054
Soyabean,2009,Kharif     ,Maharashtra,14.92046966291573,14.602603806532779,1002.4,19.969170828719648,13.148514438137104,0.949,26.138,36.578,16.054
Sugarcane,2009,Whole Year ,Maharashtra,13.535665694205706,17.976879626824783,1002.4,18.58436587467307,11.763715311237602,5.0725,26.138,36.578,16.054
Sunflower,2009,Kharif     ,Maharashtra,11.211833885608513,10.336146208328422,1002.4,16.26052195381417,9.439943018351132,0.42,26.138,36.578,16.054
Sunflower,2009,Rabi       ,Maharashtra,11.853681370708943,11.286037411751035,1002.4,16.90237579890623,10.0817592530548,0.574,26.138,36.578,16.054
Sunflower,2009,Summer     ,Maharashtra,8.537191877922927,8.594339400592892,1002.4,13.585698571979318,6.7661917146603505,0.889,26.138,36.578,16.054
Urad,2009,Kharif     ,Maharashtra,12.775641593169077,11.675902789388996,1002.4,17.824340277376105,11.003698562567935,0.501,26.138,36.578,16.054
Wheat,2009,Rabi       ,Maharashtra,13.89330551055883,14.369511181760489,1002.4,18.942006086244337,12.121353185545631,1.53,26.138,36.578,16.054
Arhar/Tur,2009,Kharif     ,Manipur,5.1298987149230735,5.0106352940962555,992.5,10.172703673941857,3.386422096080001,0.779,21.547,31.198,13.672
Banana,2009,Whole Year ,Manipur,8.672828482947686,11.017546590193263,992.5,13.721359887668903,6.901707025114597,5.0725,21.547,31.198,13.672
Cowpea(Lobia),2009,Kharif     ,Manipur,5.225746673713202,5.062595033026967,992.5,10.269092009440994,3.479700443150099,0.762,21.547,31.198,13.672
Dry chillies,2009,Whole Year ,Manipur,9.002454823050954,11.013913122156428,992.5,14.051033993306413,7.23109885348798,5.0725,21.547,31.198,13.672
Ginger,2009,Kharif     ,Manipur,7.649216319820633,10.122462426978117,992.5,12.697444342796794,5.87958281445989,5.0725,21.547,31.198,13.672
Gram,2009,Rabi       ,Manipur,7.522400231387125,7.368339686311381,992.5,12.570564219858811,5.753080446377488,0.818,21.547,31.198,13.672
Groundnut,2009,Kharif     ,Manipur,6.16541785423142,5.638354669333745,992.5,11.212029809712197,4.403665809777363,0.522,21.547,31.198,13.672
Maize,2009,Kharif     ,Manipur,9.814710982145282,10.432673587634051,992.5,14.863358184424042,8.043020885298283,1.706,21.547,31.198,13.672
Maize,2009,Rabi       ,Manipur,9.510519035757246,10.05065677575275,992.5,14.559146934711446,7.738923757439457,1.673,21.547,31.198,13.672
Masoor,2009,Rabi       ,Manipur,7.254177846456518,7.086737934510577,992.5,12.302176419446285,5.485667923363432,0.812,21.547,31.198,13.672
Moong(Green Gram),2009,Kharif     ,Manipur,5.25227342804663,5.049856007249537,992.5,10.295759343658048,3.505557396986398,0.719,21.547,31.198,13.672
Other  Rabi pulses,2009,Rabi       ,Manipur,9.104312967330653,8.968523555396352,992.5,14.152903984445507,7.3328988236685975,0.818,21.547,31.198,13.672
Other Kharif pulses,2009,Kharif     ,Manipur,5.659482215759621,5.5254529391317835,992.5,10.704715744846345,3.9043939782636548,0.731,21.547,31.198,13.672
Peas & beans (Pulses),2009,Rabi       ,Manipur,10.511811868655796,10.360532580617472,992.5,15.56048632473163,8.739987881885579,0.82,21.547,31.198,13.672
Potato,2009,Whole Year ,Manipur,9.521568058002977,11.64273368518212,992.5,14.570196765674051,7.749968807459976,5.0725,21.547,31.198,13.672
Rapeseed &Mustard,2009,Rabi       ,Manipur,10.933124826700707,10.683752354441571,992.5,15.981808579221088,9.161255164285691,0.734,21.547,31.198,13.672
Rice,2009,Kharif     ,Manipur,11.642997129631992,12.487828442247785,992.5,16.691689900520757,9.871083155427103,1.923,21.547,31.198,13.672
Soyabean,2009,Kharif     ,Manipur,6.338594078203183,5.831882477283517,992.5,11.385538584677395,4.57522630961502,0.543,21.547,31.198,13.672
